红潮报告编号,报告日期,消退日期,组别,品种,最近水质监测点,经度,纬度,最近水质检测点距离
2004S0011,2004-05-27 00:00:00,2004-05-28 00:00:00,硅藻,中肋骨条藻,DM3,113.95960715752,22.4639997372452,0.01267401782814761
2004S0012,2004-06-11 00:00:00,2004-06-12 00:00:00,硅藻,聚生角毛藻,SM13,113.957599135429,22.1961049737885,0.020341678905356493
2004S0013,2004-06-16 00:00:00,2004-06-17 00:00:00,其他藻类,红海束毛藻,EM3,114.251154862905,22.2279971302781,0.020175883652402082
2004S0014,2004-06-16 00:00:00,2004-06-17 00:00:00,其他藻类,红海束毛藻,PM9,114.379131633663,22.3526477862642,0.04380802869898987
2004S0015,2004-06-18 00:00:00,2004-06-21 00:00:00,其他藻类,红海束毛藻,SM1,114.223459486809,22.2320695774519,0.021310863518475935
2004S0016,2004-06-29 00:00:00,2004-07-01 00:00:00,甲藻,旋纹环沟藻,SM13,113.937316808592,22.2143828536673,0.02479942383023003
2004S0017,2004-07-12 00:00:00,2004-07-13 00:00:00,硅藻,,SM3,114.145708840473,22.2261078548259,0.004012126760941402
2004S0017,2004-07-12 00:00:00,2004-07-13 00:00:00,硅藻,中肋骨条藻,SM3,114.145708840473,22.2261078548259,0.004012126760941402
2004S0018,2004-07-15 00:00:00,2004-07-16 00:00:00,硅藻,,WM4,114.052980028822,22.3545632363122,0.0187954978952388
2004S0019,2004-08-03 00:00:00,2004-08-07 00:00:00,甲藻,海洋原甲藻,MM6,114.351792202088,22.4393682805778,0.016302804066013827
2004S0020,2004-08-07 00:00:00,2004-08-08 00:00:00,甲藻,海洋原甲藻,TM3,114.202951076368,22.446191065798,0.0014271089389906414
2004S0020,2004-08-07 00:00:00,2004-08-08 00:00:00,其他藻类,海洋褐胞藻,TM3,114.202951076368,22.446191065798,0.0014271089389906414
2004S0021,2004-08-09 00:00:00,2004-08-14 00:00:00,甲藻,海洋原甲藻,MM17,114.345769839834,22.4852546125963,0.0182957758782261
2004S0022,2004-08-14 00:00:00,2004-08-21 00:00:00,硅藻,中肋骨条藻,WM4,114.051622997829,22.3520019170328,0.019542276304180962
2004S0023,2004-08-18 00:00:00,2004-08-25 00:00:00,甲藻,海洋原甲藻,PM9,114.380569936214,22.3704493129439,0.05228963954513206
2004S0024,2004-08-23 00:00:00,2004-08-28 00:00:00,甲藻,海洋原甲藻,MM16,114.43085485927,22.4258075786215,0.025819897360439357
2004S0025,2004-08-27 00:00:00,2004-08-30 00:00:00,其他藻类,雨生红球藻,TM2,114.195271660662,22.3835648778375,0.036767331697786995
2004S0026,2004-08-27 00:00:00,2004-08-31 00:00:00,甲藻,海洋原甲藻,JM3,114.289607341956,22.2889854891719,0.02876744710063916
2004S0027,2004-08-27 00:00:00,2004-08-31 00:00:00,甲藻,海洋原甲藻,JM3,114.292796858337,22.2903207931717,0.03186868234930911
2004S0028,2004-08-31 00:00:00,2004-09-20 00:00:00,甲藻,海洋原甲藻,PM3,114.298910954775,22.370943304776,0.017159728129142997
2004S0029,2004-09-01 00:00:00,2004-09-14 00:00:00,甲藻,海洋原甲藻,MM3,114.280037735851,22.5594009601186,0.030315443347208124
2004S0031,2004-09-02 00:00:00,2004-09-07 00:00:00,甲藻,海洋原甲藻,SM1,114.255959003286,22.2026227584467,0.026381343613439166
2004S0030,2004-09-03 00:00:00,2004-09-06 00:00:00,甲藻,海洋原甲藻,JM3,114.291399215861,22.2905915392241,0.030462764935767637
2004S0032,2004-09-03 00:00:00,2004-09-06 00:00:00,甲藻,海洋原甲藻,JM3,114.289643677546,22.2884709716465,0.028853113244158627
2004S0033,2004-09-04 00:00:00,2004-09-12 00:00:00,甲藻,海洋原甲藻,VM2,114.220504697915,22.2966240395383,0.01024468992433439
2004S0034,2004-09-05 00:00:00,2004-09-10 00:00:00,甲藻,海洋原甲藻,SM1,114.22904446699,22.2167339911358,0.005028678623170172
2004S0035,2004-09-07 00:00:00,2004-09-10 00:00:00,甲藻,海洋原甲藻,SM1,114.223442994474,22.2324142113356,0.021637027195955796
2004S0036,2004-09-08 00:00:00,2004-09-10 00:00:00,甲藻,海洋原甲藻,MM7,114.300744046678,22.5429918611723,0.019852097677519862
2004S0037,2004-09-08 00:00:00,2004-09-10 00:00:00,甲藻,海洋原甲藻,SM1,114.21537116063,22.2240534774746,0.01988975858820564
2004S0038,2004-09-08 00:00:00,2004-09-10 00:00:00,甲藻,海洋原甲藻,SM1,114.216058783683,22.2212786575416,0.017789908964600254
2004S0039,2004-09-08 00:00:00,2004-09-14 00:00:00,甲藻,海洋原甲藻,SM2,114.177097617281,22.2343108802556,0.010251866661427196
2004S0040,2004-09-14 00:00:00,2004-09-15 00:00:00,硅藻,中肋海链藻,SM11,114.003705224913,22.2679916533101,0.017774284053209573
2004S0042,2004-09-14 00:00:00,2004-09-16 00:00:00,甲藻,海洋原甲藻,SM2,114.17516211856,22.2317659783606,0.00822433633167725
2004S0041,2004-09-14 00:00:00,2004-09-15 00:00:00,甲藻,海洋原甲藻,JM3,114.291306718617,22.2909620763873,0.030361484268803668
2004S0043,2004-09-21 00:00:00,2004-09-25 00:00:00,其他藻类,雨生红球藻,TM5,114.232443848919,22.4699761844866,0.015253276255672717
2004S0044,2004-10-04 00:00:00,2004-10-05 00:00:00,其他藻类,雨生红球藻,TM5,114.218271661414,22.4534809585622,0.007002681550668591
2004S0045,2004-11-11 00:00:00,2004-11-13 00:00:00,硅藻,等半藻属,DM3,113.967915580175,22.455829778773,0.022592654381457807
2004S0046,2004-11-14 00:00:00,2004-11-15 00:00:00,其他藻类,红海束毛藻,MM19,114.307340859072,22.2630066922399,0.016344657921673184
2004S0047,2004-11-14 00:00:00,2004-11-15 00:00:00,其他藻类,红海束毛藻,MM6,114.381918336581,22.4025551361974,0.06190474058133302
2004S0048,2004-12-27 00:00:00,2004-12-28 00:00:00,甲藻,细齿原甲藻,SM1,114.219232751125,22.2278290816732,0.019738292112613114
2005S0001,2005-01-02 00:00:00,2005-01-05 00:00:00,甲藻,夜光藻,MM6,114.329564441773,22.461451002585,0.02121783196811632
2005S0002,2005-01-13 00:00:00,2005-01-15 00:00:00,硅藻,威氏海链藻,DM3,113.972552121195,22.4567940573018,0.023950889166477404
2005S0003,2005-01-19 00:00:00,2005-01-20 00:00:00,甲藻,夜光藻,PM6,114.272185076546,22.3229652549251,0.028802086937843925
2005S0004,2005-01-23 00:00:00,2005-01-31 00:00:00,甲藻,夜光藻,PM6,114.268013550309,22.3575494390343,0.00625057266964005
2005S0008,2005-01-25 00:00:00,2005-01-30 00:00:00,甲藻,夜光藻,PM6,114.258717221573,22.3603856722046,0.01441104226254522
2005S0007,2005-01-25 00:00:00,2005-01-26 00:00:00,甲藻,夜光藻,TM3,114.177815706841,22.447418769797,0.025201736830469692
2005S0005,2005-01-25 00:00:00,2005-01-29 00:00:00,甲藻,夜光藻,TM3,114.208968837173,22.4606387907569,0.014317962479610806
2005S0006,2005-01-26 00:00:00,2005-01-31 00:00:00,甲藻,夜光藻,PM6,114.272135406064,22.3228738675503,0.028889919918288848
2005S0009,2005-01-28 00:00:00,2005-01-29 00:00:00,甲藻,夜光藻,TM3,114.178702504533,22.4449921166055,0.024455403150486135
2005S0010,2005-01-28 00:00:00,2005-01-31 00:00:00,甲藻,夜光藻,PM7,114.296390035798,22.3468872039234,0.006151598003983154
2005S0011,2005-01-29 00:00:00,2005-01-31 00:00:00,甲藻,夜光藻,PM7,114.295232095332,22.3570713213492,0.0161890121598841
2005S0012,2005-01-29 00:00:00,2005-02-02 00:00:00,其他藻类,红色中缢虫,NM3,113.910992227727,22.3247254957284,0.041492074975058836
2005S0013,2005-01-30 00:00:00,2005-02-02 00:00:00,其他藻类,红色中缢虫,SM11,114.009381522311,22.2374730923346,0.021682306155537952
2005S0014,2005-02-07 00:00:00,2005-02-09 00:00:00,其他藻类,伸长斜片藻,TM2,114.220026977009,22.4161855651712,0.004255379466587363
2005S0014,2005-02-07 00:00:00,2005-02-09 00:00:00,其他藻类,赤潮异弯藻,TM2,114.220026977009,22.4161855651712,0.004255379466587363
2005S0014,2005-02-07 00:00:00,2005-02-09 00:00:00,甲藻,异囊藻,TM2,114.220026977009,22.4161855651712,0.004255379466587363
2005S0015,2005-02-08 00:00:00,2005-02-09 00:00:00,甲藻,异囊藻,TM3,114.207355527263,22.4532006486739,0.007071532106838637
2005S0015,2005-02-08 00:00:00,2005-02-09 00:00:00,其他藻类,伸长斜片藻,TM3,114.207355527263,22.4532006486739,0.007071532106838637
2005S0015,2005-02-08 00:00:00,2005-02-09 00:00:00,其他藻类,赤潮异弯藻,TM3,114.207355527263,22.4532006486739,0.007071532106838637
2005S0016,2005-02-15 00:00:00,2005-02-16 00:00:00,甲藻,夜光藻,MM2,114.266497865734,22.3702320769256,0.01153372204455018
2005S0017,2005-02-16 00:00:00,2005-02-18 00:00:00,甲藻,夜光藻,PM6,114.267914359408,22.3573283277951,0.006081010810657527
2005S0018,2005-02-17 00:00:00,2005-02-19 00:00:00,甲藻,夜光藻,PM2,114.275144493339,22.3732957193361,0.005053949196005665
2005S0019,2005-02-23 00:00:00,2005-02-24 00:00:00,甲藻,夜光藻,MM6,114.337174553088,22.4349181226643,0.02428115345728557
2005S0020,2005-03-17 00:00:00,2005-03-18 00:00:00,甲藻,夜光藻,MM6,114.33091186088,22.4634301451522,0.020598180381928847
2005S0021,2005-03-21 00:00:00,2005-03-24 00:00:00,甲藻,夜光藻,MM5,114.432848763763,22.5380125214099,0.042699466303306906
2005S0022,2005-03-28 00:00:00,2005-03-29 00:00:00,甲藻,夜光藻,TM2,114.209218592954,22.398502986244,0.016483646845327767
2005S0025,2005-03-29 00:00:00,2005-03-30 00:00:00,甲藻,夜光藻,MM5,114.430480165487,22.5546315356255,0.05000879117015876
2005S0024,2005-03-29 00:00:00,2005-03-31 00:00:00,甲藻,夜光藻,MM6,114.32949953064,22.46151325648,0.021297502845478176
2005S0023,2005-03-29 00:00:00,2005-03-30 00:00:00,甲藻,夜光藻,JM3,114.293439434339,22.2907654246353,0.03249773753102581
2005S0026,2005-04-07 00:00:00,2005-04-09 00:00:00,甲藻,夜光藻,MM5,114.433301485215,22.544669296032,0.04621180735344596
2005S0027,2005-04-09 00:00:00,2005-04-12 00:00:00,甲藻,夜光藻,JM3,114.293991406827,22.2907661469242,0.0330495552987458
2005S0027,2005-04-09 00:00:00,2005-04-12 00:00:00,甲藻,波罗的海原甲藻,JM3,114.293991406827,22.2907661469242,0.0330495552987458
2005S0028,2005-04-29 00:00:00,2005-05-01 00:00:00,其他藻类,赤潮异弯藻,TM3,114.204338348971,22.4552262409358,0.007723500804287411
2005S0029,2005-05-02 00:00:00,2005-05-04 00:00:00,甲藻,夜光藻,SM5,114.12242067383,22.2044640432742,0.01050231181533069
2005S0030,2005-05-02 00:00:00,2005-05-04 00:00:00,甲藻,夜光藻,SM5,114.119869037012,22.2188925118537,0.018261867643779916
2005S0031,2005-05-02 00:00:00,2005-05-04 00:00:00,甲藻,夜光藻,SM19,114.255007900162,22.1546451210371,0.03707507752767153
2005S0032,2005-05-02 00:00:00,2005-05-03 00:00:00,甲藻,夜光藻,NM2,113.973384062403,22.3710355358749,0.020079226187423728
2005S0033,2005-05-03 00:00:00,2005-05-05 00:00:00,甲藻,细齿原甲藻,TM2,114.19036552104,22.378426406343,0.04384611937539489
2005S0034,2005-05-04 00:00:00,2005-05-06 00:00:00,其他藻类,赤潮异弯藻,TM2,114.20616575138,22.3875818329302,0.027531258167964826
2005S0035,2005-05-05 00:00:00,2005-05-06 00:00:00,甲藻,夜光藻,SM1,114.211007357891,22.2183404025001,0.02128441559066125
2005S0036,2005-05-08 00:00:00,2005-05-09 00:00:00,甲藻,夜光藻,PM7,114.295360846278,22.3568714987184,0.015991186878713932
2005S0037,2005-05-08 00:00:00,2005-05-09 00:00:00,甲藻,夜光藻,JM3,114.291434322322,22.2906599032781,0.030495895952314042
2005S0038,2005-05-08 00:00:00,2005-05-09 00:00:00,甲藻,夜光藻,JM3,114.288490921315,22.2875659887814,0.027820474315646705
2005S0039,2005-06-10 00:00:00,2005-06-11 00:00:00,甲藻,夜光藻,TM8,114.297522106554,22.4603007387624,0.013144625736405364
2005S0040,2005-06-30 00:00:00,2005-07-01 00:00:00,硅藻,,SM11,114.010078125679,22.2439931181695,0.015541137057386044
2005S0040,2005-06-30 00:00:00,2005-07-01 00:00:00,硅藻,中肋骨条藻,SM11,114.010078125679,22.2439931181695,0.015541137057386044
2005S0041,2005-09-05 00:00:00,2005-09-07 00:00:00,甲藻,叉角藻,MM2,114.276787913224,22.3627493010348,0.003975733860337934
2005S0042,2005-09-06 00:00:00,2005-09-13 00:00:00,其他藻类,球形棕囊藻,SM11,114.000759854961,22.268322837206,0.02038987773459982
2005S0043,2005-09-15 00:00:00,2005-09-17 00:00:00,甲藻,叉角藻,TM3,114.209175082223,22.45481070244,0.00946996477720956
2005S0044,2005-09-21 00:00:00,2005-09-22 00:00:00,甲藻,叉角藻,PM4,114.321042355466,22.3693279071524,0.014959546433053568
2005S0046,2005-09-27 00:00:00,2005-09-30 00:00:00,甲藻,叉角藻,PM7,114.275982468148,22.3251133477208,0.024743953143050574
2005S0045,2005-09-27 00:00:00,2005-10-02 00:00:00,甲藻,叉角藻,TM3,114.207159703164,22.4538551218961,0.007488863403359647
2005S0047,2005-09-29 00:00:00,2005-10-02 00:00:00,甲藻,叉角藻,TM5,114.232372284824,22.4670441743822,0.012829171830903215
2005S0048,2005-10-04 00:00:00,2005-10-06 00:00:00,甲藻,叉角藻,PM7,114.298816097246,22.3319569886553,0.009688297981419054
2005S0049,2005-10-19 00:00:00,2005-10-20 00:00:00,甲藻,叉角藻,PM7,114.292899102138,22.3489294731939,0.00832866905748617
2005S0050,2005-10-19 00:00:00,2005-10-24 00:00:00,甲藻,叉角藻,TM6,114.23766940542,22.4531161958386,0.010131630423444222
2005S0051,2005-10-24 00:00:00,2005-10-25 00:00:00,甲藻,叉角藻,TM5,114.22205471333,22.4551945711779,0.002919485666473512
2005S0052,2005-10-26 00:00:00,2005-12-16 00:00:00,甲藻,叉角藻,TM6,114.250880066509,22.4468324490526,0.009589007198338346
2005S0053,2005-11-01 00:00:00,2005-12-16 00:00:00,甲藻,叉角藻,TM3,114.206877112016,22.4554233112166,0.00870900323977128
2005S0054,2005-11-02 00:00:00,2005-12-16 00:00:00,甲藻,叉角藻,TM4,114.207980139743,22.4351816564085,0.011874992137797436
2005S0055,2005-11-12 00:00:00,2005-11-15 00:00:00,甲藻,旋沟藻,NM2,113.971836113384,22.3691736978106,0.01897452493001475
2005S0056,2005-11-28 00:00:00,2005-11-30 00:00:00,其他藻类,红色中缢虫,SM13,113.953972274178,22.221943489325,0.010071797458187717
2005S0057,2005-12-02 00:00:00,2005-12-03 00:00:00,其他藻类,红色中缢虫,WM1,114.123996065854,22.2538256624351,0.0033465447189775597
2005S0058,2005-12-06 00:00:00,2005-12-07 00:00:00,其他藻类,球形棕囊藻,MM1,114.208671369888,22.5291267989245,0.03572144615709051
2006S0001,2006-01-09 00:00:00,2006-01-11 00:00:00,甲藻,夜光藻,MM6,114.327862817307,22.4616143120269,0.022900167111148496
2006S0002,2006-01-16 00:00:00,2006-01-19 00:00:00,甲藻,夜光藻,PM7,114.272647729953,22.3229756382371,0.0286800844998333
2006S0003,2006-01-19 00:00:00,2006-01-20 00:00:00,甲藻,夜光藻,SM12,114.031262510967,22.2089076975328,0.017639712532168644
2006S0005,2006-01-19 00:00:00,2006-01-23 00:00:00,其他藻类,球形棕囊藻,SM2,114.174301722113,22.2325020047428,0.009240173175614232
2006S0004,2006-01-19 00:00:00,2006-01-20 00:00:00,甲藻,夜光藻,PM8,114.293693440664,22.3044815488401,0.023981512633606508
2006S0006,2006-01-25 00:00:00,2006-02-09 00:00:00,其他藻类,球形棕囊藻,SM2,114.186634037546,22.2453257506731,0.022830673360426122
2006S0007,2006-01-25 00:00:00,2006-01-26 00:00:00,其他藻类,球形棕囊藻,SM2,114.195097331157,22.2372750709085,0.021429580597475347
2006S0008,2006-01-26 00:00:00,2006-02-02 00:00:00,其他藻类,球形棕囊藻,SM11,113.999410912857,22.2697748023687,0.022312877543592808
2006S0009,2006-02-01 00:00:00,2006-02-02 00:00:00,甲藻,夜光藻,PM6,114.272411084418,22.3229065765762,0.02887692334256661
2006S0010,2006-02-15 00:00:00,2006-02-20 00:00:00,其他藻类,球形棕囊藻,DM1,114.000384146199,22.4957938325063,0.010355314076263205
2006S0011,2006-03-23 00:00:00,2006-03-24 00:00:00,甲藻,夜光藻,JM3,114.291617911264,22.2910752359491,0.03067085270734677
2006S0012,2006-03-26 00:00:00,2006-03-29 00:00:00,甲藻,夜光藻,PM7,114.273248880119,22.3223909399628,0.028587714855076225
2006S0012,2006-03-26 00:00:00,2006-03-29 00:00:00,其他藻类,硅鞭藻,PM7,114.273248880119,22.3223909399628,0.028587714855076225
2006S0013,2006-03-31 00:00:00,2006-04-01 00:00:00,甲藻,叉角藻,TM3,114.207617345208,22.454131827403,0.007975811085273643
2006S0014,2006-04-01 00:00:00,2006-04-02 00:00:00,甲藻,夜光藻,JM3,114.291537309674,22.2908015208552,0.030595283724933146
2006S0015,2006-04-04 00:00:00,2006-04-05 00:00:00,甲藻,夜光藻,JM3,114.291292665889,22.291186831174,0.03034428196490409
2006S0016,2006-06-08 00:00:00,2006-06-10 00:00:00,硅藻,中肋骨条藻,SM10,114.045343739376,22.3036112048334,0.013447484558623655
2006S0017,2006-06-23 00:00:00,2006-06-28 00:00:00,硅藻,中肋骨条藻,WM4,114.047517207632,22.3524067990201,0.02366265459344279
2006S0018,2006-11-06 00:00:00,2006-11-08 00:00:00,甲藻,叉角藻,TM2,114.214549514033,22.4105439645075,0.003991584471672692
2006S0019,2006-11-07 00:00:00,2006-11-09 00:00:00,甲藻,叉角藻,TM2,114.204102921458,22.3896877491509,0.026670175380506686
2006S0020,2006-11-08 00:00:00,2006-11-21 00:00:00,甲藻,叉角藻,TM3,114.206317128691,22.4568629300881,0.009817659437879584
2006S0021,2006-11-11 00:00:00,2006-11-22 00:00:00,甲藻,旋沟藻,NM2,113.961322540185,22.3672671138243,0.02421305927409945
2006S0022,2006-11-12 00:00:00,2006-11-21 00:00:00,甲藻,旋沟藻,WM4,114.056476040938,22.3506490910558,0.01455104136153399
2006S0023,2006-11-13 00:00:00,2006-11-22 00:00:00,甲藻,旋沟藻,NM2,113.988552146428,22.3703388116179,0.01997880095108403
2007S0001,2007-01-30 00:00:00,2007-02-05 00:00:00,其他藻类,赤潮异弯藻,DM4,113.932086448576,22.4284587650455,0.027125282826305157
2007S0002,2007-02-12 00:00:00,2007-02-13 00:00:00,甲藻,夜光藻,WM4,114.057241977287,22.352042728259,0.014025385044138671
2007S0004,2007-02-14 00:00:00,2007-02-21 00:00:00,甲藻,夜光藻,WM1,114.128365417546,22.2388573290707,0.013150964365763575
2007S0003,2007-02-14 00:00:00,2007-02-16 00:00:00,甲藻,夜光藻,DM4,113.932840801316,22.4257548996019,0.02983364257714384
2007S0005,2007-03-13 00:00:00,2007-03-15 00:00:00,甲藻,夜光藻,MM6,114.351229324204,22.4677247843816,0.01222524015268056
2007S0007,2007-04-02 00:00:00,2007-04-03 00:00:00,甲藻,血红赤潮藻,SM11,113.999572562403,22.27020925222,0.022424256217901485
2007S0006,2007-04-02 00:00:00,2007-04-03 00:00:00,甲藻,血红赤潮藻,NM2,113.975269800053,22.3581391214304,0.00777641353181051
2007S0008,2007-05-15 00:00:00,2007-05-17 00:00:00,其他藻类,红海束毛藻,MM5,114.419483818136,22.5384873905627,0.03125915549639593
2007S0009,2007-05-31 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,NM1,114.038169842219,22.3482034946194,0.016738428516848102
2007S0010,2007-06-04 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,SM2,114.193606401168,22.2284492672328,0.01602006395459495
2007S0011,2007-06-05 00:00:00,2007-06-13 00:00:00,甲藻,旋沟藻,NM2,113.97359913984,22.3645182870342,0.014028416395769459
2007S0012,2007-06-05 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,WM4,114.078695851635,22.342058664188,0.010413396815827643
2007S0013,2007-06-05 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,WM1,114.11820278023,22.253064142971,0.0050801421559020805
2007S0014,2007-06-05 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,SM4,114.134685199479,22.2105704660913,0.004410313911943263
2007S0016,2007-06-05 00:00:00,2007-06-13 00:00:00,甲藻,旋沟藻,SM5,114.105837519191,22.2275120506982,0.025937734501097945
2007S0015,2007-06-05 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,VM7,114.152144882222,22.3108918179289,0.018905859512174567
2007S0020,2007-06-06 00:00:00,2007-06-13 00:00:00,甲藻,旋沟藻,SM1,114.214626154589,22.2125596055538,0.016792518895367082
2007S0017,2007-06-06 00:00:00,2007-06-13 00:00:00,甲藻,旋沟藻,SM5,114.118964184789,22.2180415275279,0.017113870625100853
2007S0018,2007-06-06 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,NM6,113.894412659251,22.3227583296733,0.04409509081108795
2007S0019,2007-06-06 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,VM1,114.228909253273,22.288657535838,0.001860793525836523
2007S0021,2007-06-07 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,WM2,114.091484084812,22.2772816346652,0.008318609622927218
2007S0022,2007-06-07 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,EM2,114.281984200307,22.2566666929047,0.016741710920351167
2007S0023,2007-06-07 00:00:00,2007-06-13 00:00:00,甲藻,旋沟藻,WM4,114.063021899366,22.3502239689668,0.00800555353775277
2007S0024,2007-06-08 00:00:00,2007-06-11 00:00:00,甲藻,旋沟藻,NM5,113.903429853966,22.3890988460818,0.006272570336322249
2007S0025,2007-06-09 00:00:00,2007-06-13 00:00:00,甲藻,旋沟藻,SM1,114.223580257806,22.2322945243361,0.0214753418423983
2007S0026,2007-06-09 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,EM3,114.251545935748,22.2284035398763,0.019642472953785444
2007S0027,2007-06-10 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,SM1,114.22952312598,22.2123960716908,0.0018959762918622555
2007S0028,2007-06-11 00:00:00,2007-06-12 00:00:00,甲藻,旋沟藻,EM3,114.247495667728,22.2458559307962,0.02321201030596603
2007S0029,2007-07-10 00:00:00,2007-07-13 00:00:00,硅藻,中肋骨条藻,VM7,114.139386130637,22.3009945914529,0.00489117045212581
2007S0030,2007-07-11 00:00:00,2007-07-25 00:00:00,硅藻,中肋骨条藻,WM1,114.115462664769,22.2573109741481,0.009792134711601414
2007S0031,2007-07-11 00:00:00,2007-07-15 00:00:00,硅藻,中肋骨条藻,MM13,114.418799960448,22.2460674843545,0.04190976283671347
2007S0032,2007-07-12 00:00:00,2007-07-26 00:00:00,硅藻,中肋骨条藻,SM2,114.172304809586,22.1876008466278,0.036985972402387164
2007S0033,2007-07-19 00:00:00,2007-07-28 00:00:00,硅藻,中肋骨条藻,SM12,114.011246029562,22.2099488609196,0.005463530077776373
2007S0034,2007-11-13 00:00:00,2007-11-15 00:00:00,甲藻,旋沟藻,DM4,113.932688493421,22.4257569812624,0.02982910378396089
2007S0036,2007-11-16 00:00:00,2007-11-20 00:00:00,甲藻,锥状斯氏藻,TM2,114.208941220572,22.397725812987,0.017289013570105587
2007S0035,2007-11-16 00:00:00,2007-11-29 00:00:00,其他藻类,红色中缢虫,PM6,114.268987398418,22.3406847264766,0.011083652431436455
2007S0037,2007-11-30 00:00:00,2007-12-03 00:00:00,其他藻类,红海束毛藻,PM7,114.272627523919,22.3232918108414,0.028499633281608705
2007S0038,2007-12-12 00:00:00,2007-12-14 00:00:00,其他藻类,红色中缢虫,SM1,114.23186643417,22.2285349021538,0.016241131079797494
2007S0039,2007-12-17 00:00:00,2007-12-19 00:00:00,甲藻,夜光藻,PM8,114.294431110445,22.3093247199677,0.020647985747325587
2007S0040,2007-12-19 00:00:00,2007-12-20 00:00:00,甲藻,夜光藻,PM7,114.272650751424,22.3232356810813,0.028516065064753456
2007S0041,2007-12-21 00:00:00,2007-12-23 00:00:00,甲藻,夜光藻,EM3,114.254300803894,22.2435303670662,0.01603297021333874
2007S0042,2007-12-22 00:00:00,2007-12-23 00:00:00,甲藻,夜光藻,SM1,114.214360977919,22.2199690463097,0.018700555872343316
2007S0043,2007-12-22 00:00:00,2007-12-23 00:00:00,甲藻,夜光藻,SM1,114.21505152791,22.2206577114331,0.01837577500138851
2007S0044,2007-12-22 00:00:00,2007-12-24 00:00:00,甲藻,夜光藻,SM2,114.186194783135,22.2451861623235,0.02254122834199667
2008S0001,2008-01-04 00:00:00,2008-01-21 00:00:00,其他藻类,球形棕囊藻,SM2,114.187164068123,22.2442018320018,0.02200153321726996
2008S0002,2008-01-06 00:00:00,2008-01-14 00:00:00,甲藻,夜光藻,TM7,114.283022963652,22.433965946008,0.021145727863188277
2008S0003,2008-01-08 00:00:00,2008-01-14 00:00:00,甲藻,夜光藻,TM8,114.312247750093,22.4761878501573,0.012558358009454245
2008S0004,2008-01-08 00:00:00,2008-01-11 00:00:00,甲藻,细齿原甲藻,MM3,114.297559521768,22.545506863159,0.02073121253676864
2008S0005,2008-01-11 00:00:00,2008-01-12 00:00:00,甲藻,夜光藻,SM1,114.215007279706,22.2204403618407,0.018317572745872496
2008S0006,2008-01-12 00:00:00,2008-01-15 00:00:00,甲藻,夜光藻,PM6,114.273872752502,22.3391156042693,0.013104731189425506
2008S0007,2008-02-21 00:00:00,2008-03-03 00:00:00,甲藻,夜光藻,TM3,114.204697459848,22.4543543622924,0.006944177997903675
2008S0008,2008-02-22 00:00:00,2008-02-25 00:00:00,甲藻,夜光藻,TM2,114.205306118984,22.388329975265,0.02725111552329524
2008S0009,2008-03-05 00:00:00,2008-03-12 00:00:00,硅藻,中肋骨条藻,DM3,113.9726403255,22.4666898377297,0.016751947761937506
2008S0010,2008-03-11 00:00:00,2008-03-14 00:00:00,甲藻,夜光藻,TM2,114.218226480629,22.4098289063117,0.002575075513918731
2008S0011,2008-03-19 00:00:00,2008-03-22 00:00:00,其他藻类,红色中缢虫,WM4,114.054843760075,22.3523744737173,0.016439630181160098
2008S0012,2008-03-27 00:00:00,2008-04-01 00:00:00,甲藻,夜光藻,JM3,114.289639532697,22.2889288358088,0.028804516515130076
2008S0013,2008-03-27 00:00:00,2008-03-31 00:00:00,甲藻,夜光藻,PM9,114.368687611575,22.3325111541815,0.03350406192240739
2008S0014,2008-03-30 00:00:00,2008-03-31 00:00:00,甲藻,夜光藻,PM7,114.295748551517,22.3564187573373,0.015551121284522905
2008S0015,2008-04-02 00:00:00,2008-04-07 00:00:00,甲藻,夜光藻,PM7,114.27279345203,22.3229655281021,0.028572743512729412
2008S0016,2008-04-03 00:00:00,2008-04-07 00:00:00,甲藻,夜光藻,PM8,114.293906502364,22.30457446456,0.023757185567124927
2008S0017,2008-04-10 00:00:00,2008-04-11 00:00:00,其他藻类,针胞藻,SM11,114.000331579391,22.2706137744441,0.022046334733535056
2008S0018,2008-04-22 00:00:00,2008-04-24 00:00:00,其他藻类,针胞藻,PM2,114.278613759497,22.3816052925588,0.004251122320567717
2008S0019,2008-05-31 00:00:00,2008-06-01 00:00:00,甲藻,夜光藻,SM5,114.121987902487,22.2043791989788,0.010061321071636273
2008S0020,2008-06-10 00:00:00,2008-06-17 00:00:00,硅藻,中肋骨条藻,EM3,114.262482577621,22.2074830654666,0.030518948105717803
